"method","mis_type","rho","n","convergence_rate","MSPE_mean","MSPE_MCSE","beta_MSE_mean","beta_MSE_MCSE","beta_SSE_mean","beta_SSE_MCSE","intercept_MSE_mean","intercept_MSE_MCSE","Var_a_hat_mean","Var_a_hat_MCSE","Var_b_hat_mean","Var_b_hat_MCSE","Var_e_hat_mean","Var_e_hat_MCSE","Var_a_MSE_mean","Var_a_MSE_MCSE","Var_b_MSE_mean","Var_b_MSE_MCSE","Var_e_MSE_mean","Var_e_MSE_MCSE","G_MSE_mean","G_MSE_MCSE","selected_K_mean","selected_K_MCSE","runtime_mean","runtime_MCSE","iterations_mean","iterations_MCSE","group_ARI_mean","group_ARI_MCSE","case","R_setting","Var_a_setting","file"
"KM","contam",0.25,50,1,11.3199119197776,0.0576730228497397,0.0120971149417312,0.000387288308457208,0.604855747086558,0.0193644154228604,0.0879517647740352,0.0145663160091877,0.0548940699386184,0.00940256664608551,0.0043215736608943,0.000472266323161484,11.128972994433,0.0431077507778889,0.202451293692977,0.00754373581233241,0.00916529000524731,8.86478774191724e-05,4.62358164170422,0.189870731681796,0.000254023757768298,3.18658857794218e-06,2,0,281.44774,6.1394243654789,57.34,6.18580402442329,0.112901521714825,0.00262149310818875,3,20,0.5,"RS_case3_R20_vara0.5_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,11.4369343616757,0.0602681317048611,0.0119375570111105,0.000375516459422031,0.596877850555525,0.0187758229711015,0.0491385280307037,0.00841572953968665,0,0,NA,NA,11.2425701154436,0.0452209857650044,0.25,0,NA,NA,5.12932266280506,0.208988098577554,NA,NA,1,0,0.00771999999895343,0.00023218571035161,1,0,NA,NA,3,20,0.5,"RS_case3_R20_vara0.5_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,10.5714582600642,0.0412814417496011,0.0108646080255584,0.000320899429969238,0.543230401277918,0.0160449714984619,0.0381190231247026,0.00703183802371804,0.218317576250242,0.0119704495714774,0.048175720850996,0.000816493099512192,9.96028848409488,0.0282965663265231,0.0863662793337589,0.0064326136044595,0.00271842229740989,8.31806997124803e-05,0.961388060312935,0.0541199277720176,8.54622815087479e-05,2.96578643052659e-06,20,0,0.571960000000399,0.0100300348952997,41.76,0.752985893029903,0.569457397804223,0.000945251283675142,3,20,0.5,"RS_case3_R20_vara0.5_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.71319524303992,0.0342151265859992,0.010255762872756,0.00028514025112495,0.512788143637798,0.0142570125562475,0.0326841489108089,0.00584908522310525,0.473022047879612,0.0293215439577537,0.0891599930405611,0.00107419976435736,9.00992156081723,0.0208970456420854,0.0428557039638675,0.00877856662621892,0.000174047102434209,2.35727664815243e-05,0.0214960766808527,0.00449257214005411,1.98223987257124e-05,3.4016960885012e-06,20,0,0.336160000000236,0.0181851780865241,24.04,1.37587374836086,1,0,3,20,0.5,"RS_case3_R20_vara0.5_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,13.0231569845849,0.114294773315658,0.0129246298335294,0.000421846597174672,0.646231491676472,0.0210923298587336,0.145567724521444,0.0260573990006342,6.42869600892392e-05,4.69835804817508e-07,0.00016844809193917,1.32426515211478e-06,12.7907063232691,0.0933524572845158,5.06221071282323,2.11420047999174e-06,0.00996633884230208,2.64404482590788e-07,14.7964738120439,0.72136204989127,0.00213784223565488,5.80424912758853e-09,1,0,0.304559999999183,0.00454161348657605,27,0,0,0,3,20,2.25,"RS_case3_R20_vara2.25_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,1,14.0609610264974,0.24023609363643,0.0159287144460354,0.000603664342200421,0.79643572230177,0.030183217110021,0.249686687823459,0.0452139060623045,5.69119022121474,0.601363406363764,0.0115645144397477,0.000848360881428613,7.88509655358608,0.510826220418153,29.562049517742,3.58343443229194,0.00785610119934938,0.000148057463065837,14.0292376406937,1.05299413057661,0.0115166684266472,0.00137655875881202,6.54,0.654784588351663,210.61882,28.8621743531916,41.92,4.65739175496153,0.159899430757963,0.00571503792974996,3,20,2.25,"RS_case3_R20_vara2.25_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,1,11.2971991736096,0.0611446762090964,0.0117993846515422,0.000340925097314417,0.589969232577109,0.0170462548657208,0.149024620178127,0.0301134478156275,0.947210676474281,0.0501895515812562,0.0402524938075376,0.00105948845978093,10.7616652112198,0.0463635618348604,1.82069058480105,0.113293213847384,0.00362476777024238,0.000133525365601742,3.20879372985676,0.173213808468546,0.000769676652561773,4.31946235131508e-05,14.52,0.247831410768016,0.988499999999767,0.0272965909510107,42.24,1.39987171423903,0.475038589186375,0.00796152691182905,3,20,2.25,"RS_case3_R20_vara2.25_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,0.98,12.7733899984014,0.118038234593348,0.013538842164905,0.000451970423832083,0.676942108245249,0.0225985211916041,0.35010283790579,0.0515050835710776,0.204844045201582,0.0330381789927954,0.00681122268783307,0.000752377032572792,12.5467188252495,0.0953477835366305,4.23614742173427,0.125932053763917,0.00871188570569465,0.000137018490146536,13.0246832168212,0.701334154543534,0.00179613291311765,4.78979781339958e-05,2,0,298.37496,7.44750047032411,64.42,11.4638416469403,0.112901521714825,0.00262149310818875,3,20,2.25,"RS_case3_R20_vara2.25_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,13.0231569845849,0.114294773315658,0.0129246298335294,0.000421846597174674,0.646231491676472,0.0210923298587337,0.145567724521445,0.0260573990006342,0,0,NA,NA,12.7873343811996,0.0933290207323485,5.0625,0,NA,NA,14.7707067144487,0.720550076786187,NA,NA,1,0,0.00845999999903142,0.000329761818739118,1,0,NA,NA,3,20,2.25,"RS_case3_R20_vara2.25_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,11.2024228056374,0.0583590230289678,0.0113597349560152,0.000344556516745322,0.567986747800758,0.0172278258372661,0.122940868988499,0.0254735133476311,0.806682806848568,0.0420576464691496,0.0511721363745402,0.00084157324676815,10.5486484821546,0.0429498057190313,2.1698379557462,0.10984062960077,0.00241886429718062,8.05799954321424e-05,2.48870172603364,0.13836166094947,0.000880730938333423,4.23214658949746e-05,20,0,0.61274000000034,0.0131592695662476,42.14,0.770904583947339,0.569457397804223,0.000945251283675142,3,20,2.25,"RS_case3_R20_vara2.25_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.71552251282824,0.0343135330859047,0.0103119157499799,0.000289162709645526,0.515595787498997,0.0144581354822763,0.119358606151619,0.0234282718980816,2.14970052657239,0.105428161214645,0.0890663947929602,0.00106426481265332,9.01020702267989,0.0208710250111213,0.554699746047812,0.109483213782975,0.000175044042804556,2.36765567561402e-05,0.0214485678777155,0.00449451945485152,0.000216628968930427,4.20807557638057e-05,20,0,0.345539999998873,0.00644393149103873,23.22,0.367329024506501,1,0,3,20,2.25,"RS_case3_R20_vara2.25_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,15.7976312836114,0.233306078214245,0.00935954755800526,0.000276159194461669,0.467977377900263,0.0138079597230835,0.0677450452697275,0.0125153160330187,0.000140722272235758,2.84234801014365e-06,0.000178918521125414,2.6339894745843e-06,15.6600722396133,0.244687188525984,0.24985929792639,2.8415422507731e-06,0.00996424864756925,5.258508055643e-07,47.2902814280765,3.42018855877938,0.000287609277318282,1.09384801086767e-08,1,0,0.375899999999383,0.00985234873047528,27.06,0.0339266916772512,0,0,3,50,0.5,"RS_case3_R50_vara0.5_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,0.92,15.7995358942153,0.270295458779936,0.00996606092744775,0.000369064263243294,0.498303046372387,0.0184532131621647,1.90185813386968,0.554239836550077,9.02363353791343,2.77203876142896,0.0107708128262777,0.00186001091249114,13.9505832552334,0.397967145469952,449.178074537008,289.157644081295,0.0081313702328179,0.000293222236368332,32.2687891617993,3.24421379795009,0.172850689368954,0.111168400089693,4.62,0.518939263482417,221.57246,19.57558233838,119.72,20.5339348794295,0.112658330419141,0.00933154206060667,3,50,0.5,"RS_case3_R50_vara0.5_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,0.98,13.8523284347186,0.123698136759871,0.0104827140910728,0.000401156699972944,0.52413570455364,0.0200578349986472,0.309659813692349,0.0596466442466119,1.11190189483101,0.188073453277721,0.0128236178972521,0.00131332527673867,13.6491654548238,0.129925485754625,2.10763349646032,1.07536450172584,0.00768423793736781,0.000224820149868628,22.4418903869072,1.22860430920069,0.000958033599895699,0.000414368320677104,4.72,0.314337658045144,2.39307999999932,0.152279128348507,103.64,11.9711817226511,0.0127698586593748,0.00156606412775624,3,50,0.5,"RS_case3_R50_vara0.5_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,0.96,15.2979762441002,0.232098329412872,0.0100045702457267,0.000368909527918467,0.500228512286333,0.0184454763959233,3.66078408065504,0.823329207207381,9.38934694485482,2.09285104924856,0.0111315256456824,0.00112405153721684,15.115643230169,0.240626875816711,293.641739308699,115.220803760137,0.00795951683512166,0.000189201493971297,40.2382554936121,3.1550427878495,0.113048717858691,0.0442962905924655,3.86,0.0495695759225642,452.58222,11.5744901671574,90.42,14.8365266302117,0.131499638528004,0.00201332725657874,3,50,0.5,"RS_case3_R50_vara0.5_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,15.7976312836114,0.233306078214245,0.00935954755800523,0.000276159194461671,0.467977377900261,0.0138079597230835,0.0677450452697297,0.0125153160330199,0,0,NA,NA,15.6553075293058,0.244615287597335,0.25,0,NA,NA,47.2251136170239,3.41684694876655,NA,NA,1,0,0.0173000000006868,0.00444561237483272,1,0,NA,NA,3,50,0.5,"RS_case3_R50_vara0.5_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,12.4729896553941,0.0945331238207641,0.00747999044784471,0.000237578320567684,0.373999522392235,0.0118789160283842,0.0600919986558585,0.0122040734173801,0.631276601863323,0.028388563642362,0.0466375972224128,0.000755178980219619,11.5525112785191,0.0901001889091337,0.056723162934927,0.010652858511197,0.00287549049951356,8.13200944060596e-05,6.9130979849986,0.480645706554853,7.7084847332028e-05,4.40605764952217e-06,50,0,2.81905999999959,0.0602399922078547,118.86,1.93464862601002,0.565009465732287,0.000990438950699169,3,50,0.5,"RS_case3_R50_vara0.5_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,0.98,10.0975884812952,0.0426002782380968,0.00644339197961533,0.000199389282199054,0.322169598980767,0.00996946410995271,0.0293210562228197,0.00630019037131633,0.474023219756391,0.0317090611211786,0.0936466139918433,0.00122453107989945,8.99941394639335,0.0238042131633521,0.0499425564139702,0.00871872088124271,0.000113839855684986,2.25692656146005e-05,0.0277657311108189,0.00591774645387189,2.1389676739031e-05,3.39451185548443e-06,50,0,1.89817999999854,0.245634047846135,78.12,9.52498926026498,1,0,3,50,0.5,"RS_case3_R50_vara0.5_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,17.3724098500022,0.258787142042222,0.00988938231101457,0.000293492060740856,0.494469115550729,0.0146746030370428,0.151538065680803,0.02983142820235,0.000152840258112596,2.7700639293575e-06,0.000194132812549653,2.41033849267271e-06,17.2286609936934,0.271295373208391,5.06181224257463,1.24644409986834e-05,0.00996121140971583,4.81139130702763e-07,71.3173195458203,4.71746960707044,0.002137590470227,1.29087057737162e-08,1,0,0.389139999998151,0.00715815561719193,27.34,0.0973527144994333,0,0,3,50,2.25,"RS_case3_R50_vara2.25_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,0.94,17.587651928683,0.329450141127505,0.0111041640168335,0.000428145167914774,0.555208200841676,0.0214072583957387,1.91040197742312,0.419693998242551,10.7922768836431,3.45232018308781,0.0125541465472615,0.00182943372021315,14.5818023577157,0.549888461654223,656.977712038039,528.934470017283,0.00781077184517382,0.000290638236327408,45.973006253362,5.17253547484261,0.252736736113148,0.203355388113964,5.44,0.652880587262701,270.493459999999,27.5313794353503,103.78,18.0226906867936,0.115474876462372,0.0096215905189424,3,50,2.25,"RS_case3_R50_vara2.25_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,0.98,15.0033981223508,0.154467311261236,0.0106739405782822,0.000399891246677407,0.533697028914112,0.0199945623338703,0.632251627310372,0.126865500483122,2.32551226643159,0.552506255608665,0.0136002356034904,0.00143061869396074,14.7667851635256,0.164963548451535,14.9635970642303,12.7553658350417,0.00756520611030035,0.000236944688368705,34.5892467658273,2.04003530567493,0.00589844574000205,0.00490497324367418,5.32,0.364148433516682,2.45876000000048,0.145379712701872,97.44,11.456044122592,0.016401924113727,0.00228749037770449,3,50,2.25,"RS_case3_R50_vara2.25_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,0.98,16.720464225748,0.256818937245973,0.0108743842177754,0.000445023593881291,0.54371921088877,0.0222511796940645,4.553339289143,0.917523506472771,11.7726845141564,2.47897215067974,0.0137097183260658,0.00120961361681523,16.5231825947435,0.266135744546727,391.801363624597,160.39809283576,0.00751770780136415,0.000200937205311426,60.0688598455974,4.32545980644826,0.150779411385877,0.0616654865608919,3.86,0.0495695759225642,472.071240000001,12.4370193640142,77.92,13.8006459476152,0.131499638528004,0.00201332725657874,3,50,2.25,"RS_case3_R50_vara2.25_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,17.3724098500022,0.258787142042222,0.00988938231101457,0.000293492060740861,0.494469115550728,0.0146746030370431,0.151538065680806,0.0298314282023524,0,0,NA,NA,17.223470304676,0.271226811608618,5.0625,0,NA,NA,71.2300990353217,4.71348201660007,NA,NA,1,0,0.0131199999968521,0.00283313340598822,1,0,NA,NA,3,50,2.25,"RS_case3_R50_vara2.25_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,13.0921022520192,0.104131998033391,0.00770751778440134,0.000242721355337794,0.385375889220067,0.0121360677668897,0.135699521632574,0.0286098721623632,1.3976960521783,0.04804713832709,0.0491949427601522,0.000715556955106291,12.1031454948191,0.101262617060468,0.839539867042159,0.0817338650853215,0.00260624290718826,7.31828536382258e-05,10.1319637250988,0.656412122107612,0.000372876590696491,3.13773695872787e-05,50,0,2.78192000000214,0.0540786263562807,115.46,1.76246812100277,0.565009465732287,0.000990438950699169,3,50,2.25,"RS_case3_R50_vara2.25_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,10.1057206859973,0.0426565564833798,0.0064568724681665,0.000198773066676767,0.322843623408325,0.00993865333383835,0.0811167106347579,0.0184663840671339,2.158130012818,0.0949934982739149,0.0934715251254276,0.00120465037624278,9.00043098530105,0.0239952581255772,0.450604565546318,0.0711655956644434,0.000113728928108035,2.13627007029889e-05,0.0282130339614705,0.00606358686724693,0.000175429070338993,2.73793546026314e-05,50,0,1.52229999999923,0.0322142857139795,62.6,1.07968249301092,1,0,3,50,2.25,"RS_case3_R50_vara2.25_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,19.6391322408017,0.640654028142727,0.0188921989211413,0.000581293717807552,0.944609946057067,0.0290646858903776,1.76958821832517,0.327835039924122,0.000223327105130891,3.57403594748591e-06,6.82320659303909e-05,1.19791026514378e-06,19.4242869503669,0.630983705330504,0.249776723395778,3.57239633994335e-06,0.00998635831274321,2.39415706513785e-07,128.174639806828,17.3559932739238,0.000288002552492479,5.1917218173862e-09,1,0,0.440820000000113,0.00791256763191794,32.54,0.600822565406827,0,0,4,10,0.5,"RS_case4_R10_vara0.5_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,1,18.2727615563258,0.58215185374347,0.0184551065929521,0.000544240158736753,0.922755329647606,0.0272120079368377,4.02948064372398,0.846577105927137,6.97736678226049,1.46625069576784,0.015694255564774,0.000983101500479588,17.7889510966567,0.569942774485163,147.300944471076,57.9529607523703,0.00715481648422966,0.000163732514621412,93.1625649226268,13.468543082585,0.0567699674337899,0.0222797740151799,4.56,0.591200784291546,239.02508,58.5146640651471,32.18,4.67914958259795,0.217656789636612,0.0101815472136362,4,10,0.5,"RS_case4_R10_vara0.5_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,1,14.1042363753168,0.261632309295241,0.0154674295031238,0.000454236635937176,0.773371475156191,0.0227118317968588,1.09132738123263,0.20087011601058,1.34545476423352,0.131305614806166,0.0458000820697306,0.00075231843654245,13.500196874732,0.261836240184699,1.5596108178668,0.346783392443589,0.00296536427211606,8.1918786698418e-05,23.6111245283764,3.10687162934185,0.000656624002872973,0.000133457348313378,9.42,0.107247567880705,0.652760000000395,0.0325223384454139,18.96,0.697494056737169,0.556519503001767,0.00560109237203234,4,10,0.5,"RS_case4_R10_vara0.5_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,1,18.4444641869503,0.59143174316862,0.0184595666229965,0.00053773076414825,0.922978331149826,0.0268865382074125,6.49098146038252,1.2587833564247,7.3578196548067,1.20394998304201,0.0126997028750991,0.000923990832456641,18.2476120229032,0.590668473790734,118.054972939529,38.6640300419631,0.00766317607196072,0.000156951785797579,102.613901176727,14.5598990910975,0.0455356138958581,0.0148634636954322,2.18,0.0548839220351387,367.52638,10.3570684304278,27.98,7.84588752279869,0.21672475367857,0.00965028294506887,4,10,0.5,"RS_case4_R10_vara0.5_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,19.6391322408017,0.640654028142727,0.0188921989211413,0.000581293717807578,0.944609946057065,0.0290646858903789,1.76958821832517,0.327835039924123,0,0,NA,NA,19.4192478950881,0.630900654402426,0.25,0,NA,NA,128.064472849842,17.3470089268687,NA,NA,1,0,0.0167199999999427,0.00317362086391132,1,0,NA,NA,4,10,0.5,"RS_case4_R10_vara0.5_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,14.0258218669114,0.261376869598219,0.0153160634733558,0.00043849451753157,0.765803173667789,0.0219247258765785,1.0239511582341,0.186754734303715,1.37770088431515,0.137746943155071,0.0475570368351521,0.000661431354714329,13.3985165491324,0.259222197555556,1.70009563940734,0.385023557522083,0.00277170146592255,6.84877523746031e-05,22.6395590705623,3.02001202388823,0.000706912999885991,0.000148180899757768,10,0,0.30378000000003,0.0111577296351966,19.3,0.71898454469495,0.574747545000269,0.00158701924397907,4,10,0.5,"RS_case4_R10_vara0.5_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.49878018950959,0.0378174191407786,0.0130254878527563,0.000348234675848992,0.651274392637814,0.0174117337924496,0.0829922809546228,0.0169173565372306,0.389242258538513,0.0359986114994088,0.0863335865578806,0.000934196598970175,9.01412972268339,0.018901748091167,0.0757663787580325,0.0119672241277672,0.000229534297361787,2.53510708037801e-05,0.0177061770273044,0.00299773696091138,3.35421351888204e-05,4.6451989604912e-06,10,0,0.812140000000186,0.191520033608674,54.72,13.2569901469037,1,0,4,10,0.5,"RS_case4_R10_vara0.5_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,21.2935733053273,0.834510362793798,0.0195455760561555,0.000594369709977813,0.977278802807775,0.0297184854988906,2.54909113751592,0.453210731665414,0.000230900945099566,4.12668665748183e-06,7.08692574188699e-05,1.4937799514425e-06,21.05097210008,0.817252680348963,5.06146099989675,1.8568074280907e-05,0.00998583128030542,2.98535999214579e-07,177.953123790247,27.5103802761378,0.00213792870584853,1.1155176294337e-08,1,0,0.391659999999538,0.00832118564942523,33.54,0.648521080487546,0,0,4,10,2.25,"RS_case4_R10_vara2.25_varb0.1_contam_rho25.rds"
